component_id,component_path,old_needs_human_review,new_needs_human_review,old_status,new_status,route_profile,reason
M-078-cultural-adaptation-engine,skills/system_intelligence/M-078-cultural-adaptation-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-078_Cultural_Adaptation_Engine,skills/system_intelligence/M-078-cultural-adaptation-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-079-platform-format-engine,skills/system_intelligence/M-079-platform-format-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-079_Platform_Format_Engine,skills/system_intelligence/M-079-platform-format-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-080-shorts-generator,skills/system_intelligence/M-080-shorts-generator.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-080_Shorts_Generator,skills/system_intelligence/M-080-shorts-generator.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-081-clip-extraction-engine,skills/system_intelligence/M-081-clip-extraction-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-081_Clip_Extraction_Engine,skills/system_intelligence/M-081-clip-extraction-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-082-viral-clip-optimizer,skills/system_intelligence/M-082-viral-clip-optimizer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_refinement_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-082_Viral_Clip_Optimizer,skills/system_intelligence/M-082-viral-clip-optimizer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-083-social-media-distributor,skills/system_intelligence/M-083-social-media-distributor.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-083_Social_Media_Distributor,skills/system_intelligence/M-083-social-media-distributor.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-084-cross-platform-analytics,skills/system_intelligence/M-084-cross-platform-analytics.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-084_Cross_Platform_Analytics,skills/system_intelligence/M-084-cross-platform-analytics.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-085-ai-avatar-director,skills/system_intelligence/M-085-ai-avatar-director.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,video_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-085_Ai_Avatar_Director,skills/system_intelligence/M-085-ai-avatar-director.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-086-cinematic-shot-planner,skills/system_intelligence/M-086-cinematic-shot-planner.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,video_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-086_Cinematic_Shot_Planner,skills/system_intelligence/M-086-cinematic-shot-planner.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-087-lighting-designer,skills/system_intelligence/M-087-lighting-designer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,visual_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-087_Lighting_Designer,skills/system_intelligence/M-087-lighting-designer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-088-scene-composition-engine,skills/system_intelligence/M-088-scene-composition-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,video_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-088_Scene_Composition_Engine,skills/system_intelligence/M-088-scene-composition-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-089-motion-director,skills/system_intelligence/M-089-motion-director.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,video_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-089_Motion_Director,skills/system_intelligence/M-089-motion-director.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-090-generic-m-090-forbidden-in-runtime-split-into-av-emo-090-and-yt-for-090,skills/system_intelligence/M-090-generic-m-090-forbidden-in-runtime-split-into-av-emo-090-and-yt-for-090.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-090_Generic_M_090_Forbidden_In_Runtime_Split_Into_Av_Emo_090_And_Yt_For_090,skills/system_intelligence/M-090-generic-m-090-forbidden-in-runtime-split-into-av-emo-090-and-yt-for-090.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-001-global-trend-scanner,skills/topic_intelligence/M-001-global-trend-scanner.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-001-global-trend-scanner.skill,skills/topic_intelligence/M-001-global-trend-scanner.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-002-topic-opportunity-miner,skills/topic_intelligence/M-002-topic-opportunity-miner.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-002-topic-opportunity-miner.skill,skills/topic_intelligence/M-002-topic-opportunity-miner.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-003-keyword-intelligence-miner,skills/topic_intelligence/M-003-keyword-intelligence-miner.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-003_Keyword_Intelligence_Miner,skills/topic_intelligence/M-003-keyword-intelligence-miner.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-004-audience-demographic-mapper,skills/topic_intelligence/M-004-audience-demographic-mapper.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,visual_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-004_Audience_Demographic_Mapper,skills/topic_intelligence/M-004-audience-demographic-mapper.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-006-viral-pattern-detector,skills/topic_intelligence/M-006-viral-pattern-detector.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-006_Viral_Pattern_Detector,skills/topic_intelligence/M-006-viral-pattern-detector.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-007-algorithm-signal-monitor,skills/topic_intelligence/M-007-algorithm-signal-monitor.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-007_Algorithm_Signal_Monitor,skills/topic_intelligence/M-007-algorithm-signal-monitor.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-008-topic-viability-scorer,skills/topic_intelligence/M-008-topic-viability-scorer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-008_Topic_Viability_Scorer,skills/topic_intelligence/M-008-topic-viability-scorer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-012-audience-interest-predictor,skills/topic_intelligence/M-012-audience-interest-predictor.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-012_Audience_Interest_Predictor,skills/topic_intelligence/M-012-audience-interest-predictor.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-013-search-demand-forecaster,skills/topic_intelligence/M-013-search-demand-forecaster.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-013_Search_Demand_Forecaster,skills/topic_intelligence/M-013-search-demand-forecaster.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-014-comment-sentiment-analyzer,skills/topic_intelligence/M-014-comment-sentiment-analyzer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-014_Comment_Sentiment_Analyzer,skills/topic_intelligence/M-014-comment-sentiment-analyzer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-015-cultural-context-analyzer,skills/topic_intelligence/M-015-cultural-context-analyzer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-015_Cultural_Context_Analyzer,skills/topic_intelligence/M-015-cultural-context-analyzer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-016-content-gap-finder,skills/topic_intelligence/M-016-content-gap-finder.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-016_Content_Gap_Finder,skills/topic_intelligence/M-016-content-gap-finder.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-018-trend-lifecycle-predictor,skills/topic_intelligence/M-018-trend-lifecycle-predictor.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-018_Trend_Lifecycle_Predictor,skills/topic_intelligence/M-018-trend-lifecycle-predictor.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-019-audience-pain-point-miner,skills/topic_intelligence/M-019-audience-pain-point-miner.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-019_Audience_Pain_Point_Miner,skills/topic_intelligence/M-019-audience-pain-point-miner.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-023-trend-risk-evaluator,skills/topic_intelligence/M-023-trend-risk-evaluator.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,media_quality_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-023-trend-risk-evaluator.skill,skills/topic_intelligence/M-023-trend-risk-evaluator.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-024-topic-finalization-engine,skills/topic_intelligence/M-024-topic-finalization-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
